time_s,frame,object_name,object_index,active,kind,x_m,y_m,z_m,qx,qy,qz,qw,vx_m_s,vy_m_s,vz_m_s,wx_rad_s,wy_rad_s,wz_rad_s,mesh_z_min_m,mesh_z_max_m,mesh_z_span_m,mesh_xy_radius_m
0.08333333333333333,5,object_a,0,1,rigid_box,-0.3326393053679529,-7.795817234679306e-13,0.39999079638412577,6.372246572970982e-09,-1.8320980825286937e-08,-6.117207123367742e-10,0.9999999999999998,0.5667017282965554,-9.501883158565448e-12,-1.2654856329508135e-10,1.8142873148671518e-10,6.260395908367442e-08,-1.4802019035171131e-08,,,,
0.08333333333333333,5,object_b,1,1,rigid_box,0.3426053253630887,-9.411792007211746e-13,0.3999907964662013,6.157069429843188e-09,-2.2755035351881473e-08,5.923606098721416e-10,0.9999999999999997,-0.4475059101857586,-1.133386796524644e-11,1.2898316616161143e-10,2.1795630121858658e-10,-6.156244186064649e-08,1.4096508144402785e-08,,,,
0.1,6,object_a,0,1,rigid_box,-0.32320009363871394,-9.380456305630733e-13,0.39999079638202206,6.373762358818749e-09,-1.7799305845384744e-08,-7.352861262348951e-10,0.9999999999999998,0.5660448868568512,-9.513047364923788e-12,-1.2594223927631099e-10,1.8230556811471218e-10,6.259839023663335e-08,-1.4850613719076793e-08,,,,
0.1,6,object_b,1,1,rigid_box,0.3351512942812689,-1.129696408774599e-12,0.3999907964683572,6.158882936421754e-09,-2.3268081303840366e-08,7.096151299349452e-10,0.9999999999999997,-0.44700898185472726,-1.1290833829850564e-11,1.296298485220504e-10,2.173234775203097e-10,-6.156823100444869e-08,1.4047603949871032e-08,,,,
0.11666666666666667,7,object_a,0,1,rigid_box,-0.31377182100300444,-1.0966934462601499e-12,0.39999079637992907,6.375285448394318e-09,-1.7277677115438498e-08,-8.592557333405431e-10,0.9999999999999998,0.5653889784433476,-9.523967549242631e-12,-1.2527695374131564e-10,1.831816735789637e-10,6.259285684819204e-08,-1.4899036204088357e-08,,,,
0.11666666666666667,7,object_b,1,1,rigid_box,0.3277055397843025,-1.317493559979245e-12,0.39999079647052416,6.1606911485225865e-09,-2.3781175660101156e-08,8.264613554470403e-10,0.9999999999999997,-0.4465126806235668,-1.1247480801510197e-11,1.3032826901016037e-10,2.1668592176910247e-10,-6.157405664492961e-08,1.399852813708267e-08,,,,
0.13333333333333333,8,object_a,0,1,rigid_box,-0.30435447192720166,-1.2555211092328387e-12,0.39999079637784674,6.376815835598434e-09,-1.6756094340893027e-08,-9.83628100633709e-10,0.9999999999999998,0.5647340011578215,-9.534644356049426e-12,-1.246266805032814e-10,1.8405704636878831e-10,6.258735870670747e-08,-1.4947286948511624e-08,,,,
0.13333333333333333,8,object_b,1,1,rigid_box,0.32026805143043996,-1.5045653249125758e-12,0.3999907964727022,6.162494026636073e-09,-2.4294318725769812e-08,9.428978545283323e-10,0.9999999999999997,-0.4460170053728628,-1.1203807236476792e-11,1.310037807400466e-10,2.1604361685761644e-10,-6.157991899808552e-08,1.3949280340047952e-08,,,,
0.15,9,object_a,0,1,rigid_box,-0.29494803090927507,-1.4145245688911142e-12,0.39999079637577506,6.378353514326897e-09,-1.6234557228840903e-08,-1.1084017981046841e-09,0.9999999999999998,0.5640799531071853,-9.545078429194997e-12,-1.2400726452643784e-10,1.8493168659367032e-10,6.258189562397407e-08,-1.4995366244672803e-08,,,,
0.15,9,object_b,1,1,rigid_box,0.31283881879656544,-1.6909063466507094e-12,0.39999079647489144,6.164291531107177e-09,-2.4807510807641722e-08,1.058923193216736e-09,0.9999999999999997,-0.44552195498585384,-1.1159811481241626e-11,1.3169300025483999e-10,2.153965451695081e-10,-6.158581826208083e-08,1.389986034889798e-08,,,,
0.16666666666666666,10,object_a,0,1,rigid_box,-0.2855524824786997,-1.573699785368931e-12,0.39999079637371393,6.379898478470019e-09,-1.5713065488039173e-08,-1.2335753990110627e-09,0.9999999999999999,0.5634268324034682,-9.555270411765386e-12,-1.233705308051336e-10,1.858055932279306e-10,6.257646739458044e-08,-1.504327453724762e-08,,,,
0.16666666666666666,10,object_b,1,1,rigid_box,0.3054178314781521,-1.8765112406941058e-12,0.39999079647709196,6.166083622138648e-09,-2.5320752214247133e-08,1.1745359352456275e-09,0.9999999999999997,-0.44502752834842374,-1.1115491878133328e-11,1.323726874641329e-10,2.147446899287189e-10,-6.159175465019089e-08,1.3850267861483631e-08,,,,
0.18333333333333332,11,object_a,0,1,rigid_box,-0.27616781119637207,-1.7330427295114665e-12,0.3999907963716633,6.381450721914876e-09,-1.5191618828875948e-08,-1.3591474797197948e-09,0.9999999999999999,0.5627746371637989,-9.5652209460246e-12,-1.2273449270794323e-10,1.8667876621711358e-10,6.257107382894785e-08,-1.5091012156317584e-08,,,,
