time,x,y,z,vx,vy,vz,num_table_contacts
9.000000000000000222e-01,-8.391246365944547703e-02,-2.646717387230359750e-02,9.251521698061303534e-01,9.841738100809054729e-03,3.690651787781132516e-03,-2.055678628278528652e+00,0.000000000000000000e+00
9.020833333333333481e-01,-8.389197278159324367e-02,-2.645948979310905683e-02,9.208402463827537465e-01,9.833581352121287950e-03,3.687593007023238622e-03,-2.074404115575565033e+00,0.000000000000000000e+00
9.041666666666666741e-01,-8.387149899067744552e-02,-2.645181212151567762e-02,9.164893577779403833e-01,9.825364634460804700e-03,3.684511737900576268e-03,-2.093099998787484317e+00,0.000000000000000000e+00
9.062500000000000000e-01,-8.385104241121674185e-02,-2.644414090421795885e-02,9.120995659899046037e-01,9.817088214538537833e-03,3.681408080429744625e-03,-2.111766071201073292e+00,0.000000000000000000e+00
9.083333333333333259e-01,-8.383060316717186322e-02,-2.643647618770117794e-02,9.076709334451109612e-01,9.808752360528600472e-03,3.678282135176036763e-03,-2.130402127640852683e+00,0.000000000000000000e+00
9.104166666666666519e-01,-8.381018138194258615e-02,-2.642881801824024587e-02,9.032035229950596822e-01,9.800357342047986281e-03,3.675134003245825089e-03,-2.149007964475828647e+00,0.000000000000000000e+00
9.124999999999999778e-01,-8.378977717836477712e-02,-2.642116644189861085e-02,8.986973979130589152e-01,9.791903430136210743e-03,3.671963786278928128e-03,-2.167583379626087492e+00,0.000000000000000000e+00
9.145833333333333037e-01,-8.376939067870742273e-02,-2.641352150452714806e-02,8.941526218909832124e-01,9.783390897234910816e-03,3.668771586440959520e-03,-2.186128172569225647e+00,0.000000000000000000e+00
9.166666666666666297e-01,-8.374902200466978475e-02,-2.640588325176307719e-02,8.895692590360189111e-01,9.774820017167406422e-03,3.665557506415665322e-03,-2.204642144346626420e+00,0.000000000000000000e+00
9.187499999999999556e-01,-8.372867127737849968e-02,-2.639825172902889386e-02,8.849473738673965251e-01,9.766191065118220299e-03,3.662321649397239608e-03,-2.223125097569572439e+00,0.000000000000000000e+00
9.208333333333332815e-01,-8.370833861738485870e-02,-2.639062698153132186e-02,8.802870313131110347e-01,9.757504317612561429e-03,3.659064119082637047e-03,-2.241576836425199115e+00,0.000000000000000000e+00
9.229166666666666075e-01,-8.368802414466193496e-02,-2.638300905426027576e-02,8.755882967066297429e-01,9.748760052495775499e-03,3.655785019663862490e-03,-2.259997166682289116e+00,0.000000000000000000e+00
9.249999999999999334e-01,-8.366772797860198840e-02,-2.637539799198783744e-02,8.708512357835883622e-01,9.739958548912760680e-03,3.652484455820252315e-03,-2.278385895696906527e+00,0.000000000000000000e+00
9.270833333333333703e-01,-8.364745023801367640e-02,-2.636779383926726728e-02,8.660759146784756668e-01,9.731100087287359104e-03,3.649162532710746674e-03,-2.296742832417873359e+00,0.000000000000000000e+00
9.291666666666666963e-01,-8.362719104111950019e-02,-2.636019664043199803e-02,8.612623999213065984e-01,9.722184949301718865e-03,3.645819355966152184e-03,-2.315067787392082188e+00,0.000000000000000000e+00
9.312500000000000222e-01,-8.360695050555318197e-02,-2.635260643959467727e-02,8.564107584342854906e-01,9.713213417875640396e-03,3.642455031681392057e-03,-2.333360572769654251e+00,0.000000000000000000e+00
9.333333333333333481e-01,-8.358672874835712530e-02,-2.634502328064619939e-02,8.515210575284577477e-01,9.704185777145881223e-03,3.639069666407753183e-03,-2.351621002308934116e+00,0.000000000000000000e+00
9.354166666666666741e-01,-8.356652588597991704e-02,-2.633744720725478966e-02,8.465933649003518635e-01,9.695102312445474588e-03,3.635663367145121512e-03,-2.369848891381328482e+00,0.000000000000000000e+00
9.375000000000000000e-01,-8.354634203427385719e-02,-2.632987826286506058e-02,8.416277486286116716e-01,9.685963310283002975e-03,3.632236241334215691e-03,-2.388044056975985097e+00,0.000000000000000000e+00
9.395833333333333259e-01,-8.352617730849254407e-02,-2.632231649069710980e-02,8.366242771706190462e-01,9.676769058321871633e-03,3.628788396848812471e-03,-2.406206317704311370e+00,0.000000000000000000e+00
9.416666666666666519e-01,-8.350603182328850127e-02,-2.631476193374564232e-02,8.315830193591071673e-01,9.667519845359566488e-03,3.625319941987970376e-03,-2.424335493804337105e+00,0.000000000000000000e+00
9.437499999999999778e-01,-8.348590569271088779e-02,-2.630721463477907890e-02,8.265040443987653473e-01,9.658215961306918992e-03,3.621830985468249033e-03,-2.442431407144917799e+00,0.000000000000000000e+00
9.458333333333333037e-01,-8.346579903020312496e-02,-2.629967463633871294e-02,8.213874218628349766e-01,9.648857697167343220e-03,3.618321636415929368e-03,-2.460493881229778079e+00,0.000000000000000000e+00
9.479166666666666297e-01,-8.344571194860071761e-02,-2.629214198073785702e-02,8.162332216896975856e-01,9.639445345016074695e-03,3.614792004359225572e-03,-2.478522741201403701e+00,0.000000000000000000e+00
9.499999999999999556e-01,-8.342564456012906138e-02,-2.628461671006102757e-02,8.110415141794550253e-01,9.629979197979428307e-03,3.611242199220504427e-03,-2.496517813844768341e+00,0.000000000000000000e+00
9.520833333333332815e-01,-8.340559697640122228e-02,-2.627709886616313301e-02,8.058123699905017645e-01,9.620459550214031930e-03,3.607672331308502036e-03,-2.514478927590910295e+00,0.000000000000000000e+00
9.541666666666666075e-01,-8.338556930841589665e-02,-2.626958849066867926e-02,8.005458601360905257e-01,9.610886696886080868e-03,3.604082511310541422e-03,-2.532405912520348856e+00,0.000000000000000000e+00
9.562499999999999334e-01,-8.336556166655527400e-02,-2.626208562497099261e-02,7.952420559808902611e-01,9.601260934150590565e-03,3.600472850284754459e-03,-2.550298600366345703e+00,0.000000000000000000e+00
9.583333333333333703e-01,-8.334557416058306634e-02,-2.625459031023146331e-02,7.899010292375387987e-01,9.591582559130666652e-03,3.596843459652304675e-03,-2.568156824518011749e+00,0.000000000000000000e+00
9.604166666666666963e-01,-8.332560689964250977e-02,-2.624710258737879623e-02,7.845228519631880504e-01,9.581851869896778479e-03,3.593194451189619162e-03,-2.585980420023256787e+00,0.000000000000000000e+00
9.625000000000000222e-01,-8.330565999225436613e-02,-2.623962249710828573e-02,7.791075965560440020e-01,9.572069165446051714e-03,3.589525937020618743e-03,-2.603769223591586801e+00,0.000000000000000000e+00
9.645833333333333481e-01,-8.328573354631509107e-02,-2.623215007988110442e-02,7.736553357519008189e-01,9.562234745681571363e-03,3.585838029608961162e-03,-2.621523073596745412e+00,0.000000000000000000e+00
9.666666666666666741e-01,-8.326582766909498834e-02,-2.622468537592360927e-02,7.681661426206698451e-01,9.552348911391709066e-03,3.582130841750285136e-03,-2.639241810079201223e+00,0.000000000000000000e+00
9.687500000000000000e-01,-8.326581920614745114e-02,-2.622468220231827588e-02,7.732194873383705369e-01,2.302492573188231509e-06,8.634347162614178769e-07,2.420810224618344275e+00,0.000000000000000000e+00
9.708333333333333259e-01,-8.326581441274320816e-02,-2.622468040479168302e-02,7.782272879529249510e-01,2.300281605825335246e-06,8.626056034989441265e-07,2.398056573132453462e+00,0.000000000000000000e+00
9.729166666666666519e-01,-8.326580962391219587e-02,-2.622467860898004821e-02,7.831877501605207792e-01,2.298091728500025705e-06,8.617843995008545001e-07,2.375344534313213352e+00,0.000000000000000000e+00
9.749999999999999778e-01,-8.326580483961061596e-02,-2.622467681486695054e-02,7.881009599505813812e-01,2.295922850227675676e-06,8.609710701476823945e-07,2.352673657893427972e+00,0.000000000000000000e+00
9.770833333333333037e-01,-8.326580005979486443e-02,-2.622467502243603851e-02,7.929670023789413547e-01,2.293774881105662916e-06,8.601655817256554717e-07,2.330043496464520469e+00,0.000000000000000000e+00
9.791666666666666297e-01,-8.326579528442150380e-02,-2.622467323167102654e-02,7.977859615737418197e-01,2.291647732297641595e-06,8.593679009220692707e-07,2.307453605438180677e+00,0.000000000000000000e+00
9.812499999999999556e-01,-8.326579051344730475e-02,-2.622467144255569843e-02,8.025579207412469884e-01,2.289541316031229902e-06,8.585779948206614550e-07,2.284903543008446558e+00,0.000000000000000000e+00
9.833333333333332815e-01,-8.326578574682921841e-02,-2.622466965507391085e-02,8.072829621715817972e-01,2.287455545580430713e-06,8.577958309004551886e-07,2.262392870114212418e+00,0.000000000000000000e+00
9.854166666666666075e-01,-8.326578098452436238e-02,-2.622466786920958290e-02,8.119611672443926009e-01,2.285390335264707063e-06,8.570213770306712213e-07,2.239921150402159000e+00,0.000000000000000000e+00
9.874999999999999334e-01,-8.326577622649002086e-02,-2.622466608494670309e-02,8.165926164344311511e-01,2.283345600430942036e-06,8.562546014670262485e-07,2.217487950190095702e+00,0.000000000000000000e+00
9.895833333333333703e-01,-8.326577147268368617e-02,-2.622466430226932238e-02,8.211773893170627447e-01,2.281321257455286141e-06,8.554954728501145491e-07,2.195092838430707793e+00,0.000000000000000000e+00
9.916666666666666963e-01,-8.326576672306298943e-02,-2.622466252116156110e-02,8.257155645736994343e-01,2.279317223724656846e-06,8.547439601998564257e-07,2.172735386675708202e+00,0.000000000000000000e+00
9.937500000000000222e-01,-8.326576197758575604e-02,-2.622466074160759511e-02,8.302072199971594069e-01,2.277333417632572866e-06,8.540000329138795245e-07,2.150415169040376995e+00,0.000000000000000000e+00
9.958333333333333481e-01,-8.326575723620996405e-02,-2.622465896359167312e-02,8.346524324969527564e-01,2.275369758568516703e-06,8.532636607638176188e-07,2.128131762168489871e+00,0.000000000000000000e+00
9.979166666666666741e-01,-8.326575249889377195e-02,-2.622465718709810281e-02,8.390512781044950907e-01,2.273426166913768514e-06,8.525348138920728261e-07,2.105884745197625474e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.326574776559550473e-02,-2.622465541211124740e-02,8.434038319782494186e-01,2.271502564026143422e-06,8.518134628081148148e-07,2.083673699724849282e+00,0.000000000000000000e+00
1.002083333333333215e+00,-8.326574303627362617e-02,-2.622465363861553947e-02,8.477101684087966493e-01,2.269598872240914784e-06,8.510995783877867667e-07,2.061498209772760770e+00,0.000000000000000000e+00
1.004166666666666652e+00,-8.326573831088678046e-02,-2.622465186659546713e-02,8.519703608238367032e-01,2.267715014853699466e-06,8.503931318661353490e-07,2.039357861755905166e+00,0.000000000000000000e+00
1.006250000000000089e+00,-8.326573358939375058e-02,-2.622465009603558092e-02,8.561844817931195673e-01,2.265850916118142903e-06,8.496940948392608461e-07,2.017252244447538700e+00,0.000000000000000000e+00
1.008333333333333304e+00,-8.326572887175351378e-02,-2.622464832692049039e-02,8.603526030333080721e-01,2.264006501235744961e-06,8.490024392573785832e-07,1.995180948946742916e+00,0.000000000000000000e+00
1.010416666666666741e+00,-8.326572415792515836e-02,-2.622464655923485363e-02,8.644747954127721679e-01,2.262181696348918926e-06,8.483181374243562345e-07,1.973143568645884915e+00,0.000000000000000000e+00
1.012499999999999956e+00,-8.326571944786795298e-02,-2.622464479296340162e-02,8.685511289563166981e-01,2.260376428532202694e-06,8.476411619930877530e-07,1.951139699198411126e+00,0.000000000000000000e+00
1.014583333333333393e+00,-8.326571474154130514e-02,-2.622464302809090694e-02,8.725816728498417829e-01,2.258590625786245252e-06,8.469714859627177493e-07,1.929168938486977236e+00,0.000000000000000000e+00
1.016666666666666607e+00,-8.326571003890477496e-02,-2.622464126460220465e-02,8.765664954449379209e-01,2.256824217035031806e-06,8.463090826797983268e-07,1.907230886591901209e+00,0.000000000000000000e+00
1.018750000000000044e+00,-8.326570533991806133e-02,-2.622463950248218531e-02,8.805056642634156994e-01,2.255077132104602500e-06,8.456539258297307665e-07,1.885325145759938925e+00,0.000000000000000000e+00
1.020833333333333259e+00,-8.326570064454101583e-02,-2.622463774171579498e-02,8.843992460017708890e-01,2.253349301731843769e-06,8.450059894390787745e-07,1.863451320373374687e+00,0.000000000000000000e+00
1.022916666666666696e+00,-8.326569595273364266e-02,-2.622463598228802831e-02,8.882473065355851460e-01,2.251640657547833552e-06,8.443652478688606158e-07,1.841609016919422137e+00,0.000000000000000000e+00
1.024999999999999911e+00,-8.326569126445607094e-02,-2.622463422418393891e-02,8.920499109238647639e-01,2.249951132073679403e-06,8.437316758152432580e-07,1.819797843959928940e+00,0.000000000000000000e+00
1.027083333333333348e+00,-8.326568657966858245e-02,-2.622463246738862552e-02,8.958071234133154759e-01,2.248280658714041221e-06,8.431052483046849552e-07,1.798017412101382329e+00,0.000000000000000000e+00
1.029166666666666563e+00,-8.326568189833156997e-02,-2.622463071188724237e-02,8.995190074425556404e-01,2.246629171750191516e-06,8.424859406932414218e-07,1.776267333965207529e+00,0.000000000000000000e+00
1.031250000000000000e+00,-8.326567722040559283e-02,-2.622462895766499921e-02,9.031856256462682531e-01,2.244996606334466493e-06,8.418737286612459362e-07,1.754547224158357510e+00,0.000000000000000000e+00
1.033333333333333215e+00,-8.326567254585133526e-02,-2.622462720470714742e-02,9.068070398592918968e-01,2.243382898481938022e-06,8.412685882156224822e-07,1.732856699244185616e+00,0.000000000000000000e+00
1.035416666666666652e+00,-8.326566787462959252e-02,-2.622462545299899042e-02,9.103833111206514062e-01,2.241787985063011424e-06,8.406704956829466433e-07,1.711195377713598198e+00,0.000000000000000000e+00
1.037500000000000089e+00,-8.326566320670131249e-02,-2.622462370252588021e-02,9.139144996775292462e-01,2.240211803801113911e-06,8.400794277094459198e-07,1.689562879956482355e+00,0.000000000000000000e+00
1.039583333333333304e+00,-8.326565854202756800e-02,-2.622462195327322429e-02,9.174006649891770504e-01,2.238654293263904927e-06,8.394953612568360333e-07,1.667958828233403246e+00,0.000000000000000000e+00
1.041666666666666741e+00,-8.326565388056957062e-02,-2.622462020522646486e-02,9.208418657307694266e-01,2.237115392855411450e-06,8.389182736030149637e-07,1.646382846647566289e+00,0.000000000000000000e+00
1.043749999999999956e+00,-8.326564922228861521e-02,-2.622461845837110658e-02,9.242381597971990326e-01,2.235595042815566780e-06,8.383481423374371965e-07,1.624834561117040499e+00,0.000000000000000000e+00
1.045833333333333393e+00,-8.326564456714614926e-02,-2.622461671269268532e-02,9.275896043068149188e-01,2.234093184207718920e-06,8.377849453585690244e-07,1.603313599347238938e+00,0.000000000000000000e+00
1.047916666666666607e+00,-8.326563991510375906e-02,-2.622461496817678900e-02,9.308962556051032511e-01,2.232609758915855699e-06,8.372286608736578362e-07,1.581819590803647646e+00,0.000000000000000000e+00
1.050000000000000044e+00,-8.326563526612312804e-02,-2.622461322480905063e-02,9.341581692683119664e-01,2.231144709642292367e-06,8.366792673950306891e-07,1.560352166684805253e+00,0.000000000000000000e+00
1.052083333333333259e+00,-8.326563062016605066e-02,-2.622461148257514835e-02,9.373754001070195851e-01,2.229697979895642886e-06,8.361367437389384263e-07,1.538910959895522623e+00,0.000000000000000000e+00
1.054166666666666696e+00,-8.326562597719446013e-02,-2.622460974146080190e-02,9.405480021696482895e-01,2.228269513988970855e-06,8.356010690230111899e-07,1.517495605020343197e+00,0.000000000000000000e+00
1.056249999999999911e+00,-8.326562133717038683e-02,-2.622460800145177268e-02,9.436760287459223795e-01,2.226859257035162589e-06,8.350722226651017973e-07,1.496105738297235366e+00,0.000000000000000000e+00
1.058333333333333348e+00,-8.326561670005597215e-02,-2.622460626253386717e-02,9.467595323702721055e-01,2.225467154940914884e-06,8.345501843786602004e-07,1.474740997591516445e+00,0.000000000000000000e+00
1.060416666666666563e+00,-8.326561206581349628e-02,-2.622460452469293352e-02,9.497985648251836555e-01,2.224093154396555374e-06,8.340349341743519540e-07,1.453401022370001572e+00,0.000000000000000000e+00
1.062500000000000000e+00,-8.326560743440530876e-02,-2.622460278791486493e-02,9.527931771444952957e-01,2.222737202876970875e-06,8.335264523540451281e-07,1.432085453675375097e+00,0.000000000000000000e+00
1.064583333333333215e+00,-8.326560280579389794e-02,-2.622460105218558588e-02,9.557434196166411100e-01,2.221399248637441683e-06,8.330247195138167465e-07,1.410793934100779135e+00,0.000000000000000000e+00
1.066666666666666652e+00,-8.326559817994186319e-02,-2.622459931749106937e-02,9.586493417878413359e-01,2.220079240705777717e-06,8.325297165384019674e-07,1.389526107764615936e+00,0.000000000000000000e+00
1.068750000000000089e+00,-8.326559355681187324e-02,-2.622459758381731967e-02,9.615109924652415208e-01,2.218777128873068494e-06,8.320414246002687001e-07,1.368281620285560773e+00,0.000000000000000000e+00
1.070833333333333304e+00,-8.326558893636672176e-02,-2.622459585115038960e-02,9.643284197199984975e-01,2.217492863695994263e-06,8.315598251577671557e-07,1.347060118757779090e+00,0.000000000000000000e+00
1.072916666666666741e+00,-8.326558431856931342e-02,-2.622459411947635974e-02,9.671016708903167336e-01,2.216226396490350010e-06,8.310848999539736473e-07,1.325861251726347945e+00,0.000000000000000000e+00
1.074999999999999956e+00,-8.326557970338265002e-02,-2.622459238878135576e-02,9.698307925844324995e-01,2.214977679320868783e-06,8.306166310146086884e-07,1.304684669162874178e+00,0.000000000000000000e+00
1.077083333333333393e+00,-8.326557509076981667e-02,-2.622459065905154152e-02,9.725158306835481881e-01,2.213746665006310243e-06,8.301550006459554100e-07,1.283530022441307761e+00,0.000000000000000000e+00
1.079166666666666607e+00,-8.326557048069400946e-02,-2.622458893027310861e-02,9.751568303447163411e-01,2.212533307107433217e-06,8.296999914337030426e-07,1.262396964313946546e+00,0.000000000000000000e+00
1.081250000000000044e+00,-8.326556587311850777e-02,-2.622458720243229374e-02,9.777538360036738263e-01,2.211337559925144936e-06,8.292515862399401612e-07,1.241285148887626422e+00,0.000000000000000000e+00
1.083333333333333259e+00,-8.326556126800670199e-02,-2.622458547551536484e-02,9.803068913776272764e-01,2.210159378495412901e-06,8.288097682031545793e-07,1.220194231600098211e+00,0.000000000000000000e+00
1.085416666666666696e+00,-8.326555666532206579e-02,-2.622458374950862106e-02,9.828160394679886780e-01,2.208998718586489162e-06,8.283745207370768313e-07,1.199123869196581538e+00,0.000000000000000000e+00
1.087499999999999911e+00,-8.326555206502815609e-02,-2.622458202439839972e-02,9.852813225630634442e-01,2.207855536695209629e-06,8.279458275274421774e-07,1.178073719706496991e+00,0.000000000000000000e+00
1.089583333333333348e+00,-8.326554746708864085e-02,-2.622458030017107630e-02,9.877027822406890811e-01,2.206729790037742352e-06,8.275236725306028459e-07,1.157043442420371937e+00,0.000000000000000000e+00
1.091666666666666563e+00,-8.326554287146724354e-02,-2.622457857681305057e-02,9.900804593708273371e-01,2.205621436551437448e-06,8.271080399735277157e-07,1.136032697866914409e+00,0.000000000000000000e+00
1.093750000000000000e+00,-8.326553827812779862e-02,-2.622457685431075700e-02,9.924143941181078343e-01,2.204530434889739390e-06,8.266989143491767749e-07,1.115041147790254428e+00,0.000000000000000000e+00
1.095833333333333215e+00,-8.326553368703422386e-02,-2.622457513265066473e-02,9.947046259443248495e-01,2.203456744413859828e-06,8.262962804204327305e-07,1.094068455127348294e+00,0.000000000000000000e+00
1.097916666666666652e+00,-8.326552909815052028e-02,-2.622457341181927415e-02,9.969511936108874650e-01,2.202400325196014954e-06,8.259001232129312980e-07,1.073114283985541650e+00,0.000000000000000000e+00
1.100000000000000089e+00,-8.326552451144077216e-02,-2.622457169180311340e-02,9.991541351812229799e-01,2.201361138008787185e-06,8.255104280173740246e-07,1.052178299620289970e+00,0.000000000000000000e+00
1.102083333333333304e+00,-8.326551992686911929e-02,-2.622456997258874184e-02,1.001313488023134246e+00,2.200339144327900470e-06,8.251271803867523505e-07,1.031260168413031808e+00,0.000000000000000000e+00
1.104166666666666741e+00,-8.326551534439982638e-02,-2.622456825416275353e-02,1.003429288811110931e+00,2.199334306321117381e-06,8.247503661342664493e-07,1.010359557849211720e+00,0.000000000000000000e+00
1.106249999999999956e+00,-8.326551076399718587e-02,-2.622456653651175987e-02,1.005501573528596149e+00,2.198346586853327664e-06,8.243799713335562557e-07,9.894761364964504979e-01,0.000000000000000000e+00
1.108333333333333393e+00,-8.326550618562560124e-02,-2.622456481962241390e-02,1.007530377470206018e+00,2.197375949477297794e-06,8.240159823173137084e-07,9.686095739828584072e-01,0.000000000000000000e+00
1.110416666666666607e+00,-8.326550160924953148e-02,-2.622456310348138947e-02,1.009515735243905921e+00,2.196422358431818509e-06,8.236583856742759947e-07,9.477595409754896449e-01,0.000000000000000000e+00
1.112500000000000044e+00,-8.326549703483353271e-02,-2.622456138807538820e-02,1.011457680773141687e+00,2.195485778635692998e-06,8.233071682503820680e-07,9.269257091589334641e-01,0.000000000000000000e+00
1.114583333333333259e+00,-8.326549246234221657e-02,-2.622455967339114291e-02,1.013356247298926149e+00,2.194566175692823755e-06,8.229623171466905350e-07,9.061077512140405243e-01,0.000000000000000000e+00
1.116666666666666696e+00,-8.326548789174026410e-02,-2.622455795941541074e-02,1.015211467381881283e+00,2.193663515876948625e-06,8.226238197156796042e-07,8.853053407967802491e-01,0.000000000000000000e+00
1.118749999999999911e+00,-8.326548332299242572e-02,-2.622455624613497308e-02,1.017023372904236833e+00,2.192777766140429190e-06,8.222916635637908313e-07,8.645181525172265236e-01,0.000000000000000000e+00
1.120833333333333348e+00,-8.326547875606353510e-02,-2.622455453353663909e-02,1.018791995071786083e+00,2.191908894102222480e-06,8.219658365486537104e-07,8.437458619186692932e-01,0.000000000000000000e+00
1.122916666666666563e+00,-8.326547419091846758e-02,-2.622455282160723877e-02,1.020517364415796990e+00,2.191056868047420188e-06,8.216463267779294738e-07,8.229881454568486188e-01,0.000000000000000000e+00
1.125000000000000000e+00,-8.326546962752218173e-02,-2.622455111033363331e-02,1.022199510794881139e+00,2.190221656930023547e-06,8.213331226079226989e-07,8.022446804793077479e-01,0.000000000000000000e+00
1.127083333333333215e+00,-8.326546506583969165e-02,-2.622454939970269780e-02,1.023838463396819387e+00,2.189403230362302906e-06,8.210262126447383555e-07,7.815151452048643144e-01,0.000000000000000000e+00
1.129166666666666652e+00,-8.326546050583608083e-02,-2.622454768970134201e-02,1.025434250740345110e+00,2.188601558614336093e-06,8.207255857384991118e-07,7.607992187031944464e-01,0.000000000000000000e+00
1.131250000000000089e+00,-8.326545594747648826e-02,-2.622454598031649306e-02,1.026986900676885250e+00,2.187816612612157650e-06,8.204312309868147812e-07,7.400965808745281205e-01,0.000000000000000000e+00
1.133333333333333304e+00,-8.326545139072609458e-02,-2.622454427153509890e-02,1.028496440392259181e+00,2.187048363937296355e-06,8.201431377329322967e-07,7.194069124294539819e-01,0.000000000000000000e+00
1.135416666666666741e+00,-8.326544683555019144e-02,-2.622454256334412828e-02,1.029962896408335160e+00,2.186296784820298804e-06,8.198612955641160779e-07,6.987298948688280831e-01,0.000000000000000000e+00
1.137499999999999956e+00,-8.326544228191405661e-02,-2.622454085573058119e-02,1.031386294584645924e+00,2.185561848139804030e-06,8.195856943081789017e-07,6.780652104637872046e-01,0.000000000000000000e+00
1.139583333333333393e+00,-8.326543772978307889e-02,-2.622453914868146455e-02,1.032766660119962321e+00,2.184843527419768622e-06,8.193163240383391067e-07,6.574125422358610971e-01,0.000000000000000000e+00
1.141666666666666607e+00,-8.326543317912268871e-02,-2.622453744218381302e-02,1.034104017553824972e+00,2.184141796828078863e-06,8.190531750662818055e-07,6.367715739371830885e-01,0.000000000000000000e+00
1.143750000000000044e+00,-8.326542862989835814e-02,-2.622453573622468559e-02,1.035398390768036858e+00,2.183456631171460485e-06,8.187962379460908114e-07,6.161419900307943953e-01,0.000000000000000000e+00
1.145833333333333259e+00,-8.326542408207560086e-02,-2.622453403079114814e-02,1.036649802988112601e+00,2.182788005900570183e-06,8.185455034696224622e-07,5.955234756710423571e-01,0.000000000000000000e+00
1.147916666666666696e+00,-8.326541953561999998e-02,-2.622453232587029781e-02,1.037858276784688671e+00,2.182135897098428110e-06,8.183009626685878388e-07,5.749157166840663802e-01,0.000000000000000000e+00
1.149999999999999911e+00,-8.326541499049719408e-02,-2.622453062144924213e-02,1.039023834074892738e+00,2.181500281480881628e-06,8.180626068117766150e-07,5.543183995483716986e-01,0.000000000000000000e+00
1.152083333333333348e+00,-8.326541044667284952e-02,-2.622452891751511292e-02,1.040146496123672160e+00,2.180881136399381033e-06,8.178304274059826522e-07,5.337312113754876242e-01,0.000000000000000000e+00
1.154166666666666563e+00,-8.326540590411268816e-02,-2.622452721405504894e-02,1.041226283545083398e+00,2.180278439835891434e-06,8.176044161941535508e-07,5.131538398907071752e-01,0.000000000000000000e+00
1.156250000000000000e+00,-8.326540136278247350e-02,-2.622452551105621671e-02,1.042263216303539464e+00,2.179692170393638910e-06,8.173845651530776144e-07,4.925859734139059198e-01,0.000000000000000000e+00
1.158333333333333215e+00,-8.326539682264802456e-02,-2.622452380850579315e-02,1.043257313715020285e+00,2.179122307309602981e-06,8.171708664961593650e-07,4.720273008404379245e-01,0.000000000000000000e+00
1.160416666666666652e+00,-8.326539228367518808e-02,-2.622452210639097600e-02,1.044208594448240435e+00,2.178568830441562084e-06,8.169633126706441343e-07,4.514775116221050322e-01,0.000000000000000000e+00
1.162500000000000089e+00,-8.326538774582985247e-02,-2.622452040469897341e-02,1.045117076525779787e+00,2.178031720270870570e-06,8.167618963573865054e-07,4.309362957481990275e-01,0.000000000000000000e+00
1.164583333333333304e+00,-8.326538320907794777e-02,-2.622451870341700741e-02,1.045982777325173751e+00,2.177510957900607092e-06,8.165666104676125294e-07,4.104033437266116358e-01,0.000000000000000000e+00
1.166666666666666741e+00,-8.326537867338545951e-02,-2.622451700253231738e-02,1.046805713579963770e+00,2.177006525051875187e-06,8.163774481487018905e-07,3.898783465650123015e-01,0.000000000000000000e+00
1.168749999999999956e+00,-8.326537413871837323e-02,-2.622451530203216002e-02,1.047585901380708950e+00,2.176518404062413720e-06,8.161944027767865315e-07,3.693609957520894715e-01,0.000000000000000000e+00
1.170833333333333393e+00,-8.326536960504274387e-02,-2.622451360190379901e-02,1.048323356175960175e+00,2.176046577888449342e-06,8.160174679609137152e-07,3.488509832388542176e-01,0.000000000000000000e+00
1.172916666666666607e+00,-8.326536507232465412e-02,-2.622451190213451536e-02,1.049018092773192912e+00,2.175591030097755906e-06,8.158466375391145207e-07,3.283480014200029773e-01,0.000000000000000000e+00
1.175000000000000044e+00,-8.326536054053021441e-02,-2.622451020271159700e-02,1.049670125339703164e+00,2.175151744873355997e-06,8.156819055797910720e-07,3.078517431153370842e-01,0.000000000000000000e+00
1.177083333333333259e+00,-8.326535600962556294e-02,-2.622450850362235270e-02,1.050279467403464340e+00,2.174728707007044522e-06,8.155232663796352718e-07,2.873619015512373087e-01,0.000000000000000000e+00
1.179166666666666696e+00,-8.326535147957687955e-02,-2.622450680485409469e-02,1.050846131853944820e+00,2.174321901903552297e-06,8.153707144659413074e-07,2.668781703421903018e-01,0.000000000000000000e+00
1.181249999999999911e+00,-8.326534695035035794e-02,-2.622450510639414908e-02,1.051370130942887782e+00,2.173931315576844516e-06,8.152242445933680794e-07,2.464002434723647494e-01,0.000000000000000000e+00
1.183333333333333348e+00,-8.326534242191224733e-02,-2.622450340822985587e-02,1.051851476285053266e+00,2.173556934645958428e-06,8.150838517448640551e-07,2.259278152772351278e-01,0.000000000000000000e+00
1.185416666666666563e+00,-8.326533789422879694e-02,-2.622450171034855504e-02,1.052290178858920955e+00,2.173198746339166083e-06,8.149495311298167140e-07,2.054605804252504497e-01,0.000000000000000000e+00
1.187500000000000000e+00,-8.326533336726628376e-02,-2.622450001273761086e-02,1.052686249007355412e+00,2.172856738488884933e-06,8.148212781854409400e-07,1.849982338995457831e-01,0.000000000000000000e+00
1.189583333333333215e+00,-8.326532884099101250e-02,-2.622449831538438414e-02,1.053039696438232919e+00,2.172530899532142855e-06,8.146990885765469350e-07,1.645404709796940701e-01,0.000000000000000000e+00
1.191666666666666652e+00,-8.326532431536934342e-02,-2.622449661827625303e-02,1.053350530225031001e+00,2.172221218509188168e-06,8.145829581927654443e-07,1.440869872234961380e-01,0.000000000000000000e+00
1.193750000000000089e+00,-8.326531979036759512e-02,-2.622449492140059915e-02,1.053618758807379319e+00,2.171927685064877920e-06,8.144728831510912912e-07,1.236374784488062095e-01,0.000000000000000000e+00
