time,active_blocks,block_0_x,block_0_y,block_0_z,block_0_vx,block_0_vy,block_0_vz,block_1_x,block_1_y,block_1_z,block_1_vx,block_1_vy,block_1_vz,block_2_x,block_2_y,block_2_z,block_2_vx,block_2_vy,block_2_vz,block_3_x,block_3_y,block_3_z,block_3_vx,block_3_vy,block_3_vz,block_4_x,block_4_y,block_4_z,block_4_vx,block_4_vy,block_4_vz,block_5_x,block_5_y,block_5_z,block_5_vx,block_5_vy,block_5_vz
1.480555555555555625e+00,3.000000000000000000e+00,-5.031295476092137605e-07,-3.389422555241710039e-07,7.724894837981476359e-01,7.166854288343028815e-09,8.665011474806904714e-08,8.951861423835139053e-08,9.999155892686399649e-03,-4.000470607503648843e-03,8.174789936289894587e-01,4.825732950955312618e-08,2.050041467414931987e-07,1.813675415060500562e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.083114069204690777e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.422367040678558903e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.483333333333333393e+00,3.000000000000000000e+00,-5.031100350918553013e-07,-3.387022948443163460e-07,7.724894840462652734e-01,6.981597740746148579e-09,8.630212310645823447e-08,8.926393011213229478e-08,9.999156025056073899e-03,-4.000470039523407878e-03,8.174789941307636365e-01,4.746464026473677896e-08,2.043081224294999124e-07,1.804067330610920061e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.080718133341789011e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.693029699622516482e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.486111111111111160e+00,3.000000000000000000e+00,-5.030909340273424754e-07,-3.384632143988387379e-07,7.724894842938152539e-01,6.844892801455110776e-09,8.599350418394288880e-08,8.907312221140273323e-08,9.999156155518966124e-03,-4.000469473235687169e-03,8.174789946300972110e-01,4.681091395800685318e-08,2.037215224751579441e-07,1.795512147174244122e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.078247030451334743e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.963610411974520797e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.488888888888888928e+00,3.000000000000000000e+00,-5.030721317212644549e-07,-3.382249513224448830e-07,7.724894845409037147e-01,6.746256476398139487e-09,8.570250317774386222e-08,8.891281754949686977e-08,9.999156284398701133e-03,-4.000468908473429376e-03,8.174789951271871358e-01,4.626665395293996998e-08,2.031803184223317780e-07,1.787562962738548089e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.075700783630062718e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.234107575695141845e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.491666666666666696e+00,3.000000000000000000e+00,-5.030535365080327960e-07,-3.379874836722041287e-07,7.724894847875636295e-01,6.680120031119329033e-09,8.541821397638567403e-08,8.875893438807513913e-08,9.999156411958715768e-03,-4.000468345194038364e-03,8.174789956221345522e-01,4.581546032117806348e-08,2.026494376349019107e-07,1.779912461186833328e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.073079416419303600e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.504519590739270996e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.494444444444444464e+00,3.000000000000000000e+00,-5.030350475132541775e-07,-3.377507832506417061e-07,7.724894850337974406e-01,6.649477084321108694e-09,8.514151279766773370e-08,8.860615636346880208e-08,9.999156538481155862e-03,-4.000467783367021163e-03,8.174789961150165096e-01,4.546327710197643443e-08,2.021208916646855097e-07,1.772548339096929881e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.070382952804422860e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.774844859093506644e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.497222222222222232e+00,3.000000000000000000e+00,-5.030166128946225462e-07,-3.375149008755293554e-07,7.724894852795761713e-01,6.633079202903153484e-09,8.484098137109709429e-08,8.843583972593938025e-08,9.999156664116841745e-03,-4.000467223166027930e-03,8.174789966058505497e-01,4.515359138390225198e-08,2.015163339969882519e-07,1.765134313228000629e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.067611417214247682e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.004508178481344993e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+00,3.000000000000000000e+00,-5.029982033870253782e-07,-3.372799060889416786e-07,7.724894855248104486e-01,6.626170315430896929e-09,8.451500051003007570e-08,8.823073233653333514e-08,9.999156788954844527e-03,-4.000466664811002521e-03,8.174789970945645079e-01,4.487302815847332295e-08,2.008314809293962350e-07,1.757419678099364502e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.064764834520485204e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.031522877406088723e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.502777777777777768e+00,3.000000000000000000e+00,-5.029798001702113606e-07,-3.370458710532556824e-07,7.724894857693951344e-01,6.625232263766628150e-09,8.416297388074892693e-08,8.798718057270726867e-08,9.999156913054986148e-03,-4.000466108528622985e-03,8.174789975810603515e-01,4.461175076167072948e-08,2.000649055747817197e-07,1.749342427460193194e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.061843230037129659e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.058528423514086381e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.505555555555555536e+00,3.000000000000000000e+00,-5.029613912534479431e-07,-3.368128676006179145e-07,7.724894860132225372e-01,6.628108086333834348e-09,8.378522185655371650e-08,8.770496331272914503e-08,9.999157036457735973e-03,-4.000465554543562903e-03,8.174789980652337196e-01,4.436360767747517222e-08,1.992179374519873030e-07,1.740886307263767030e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.058846629519859306e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085524657853866426e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.508333333333333304e+00,3.000000000000000000e+00,-5.029386364759985864e-07,-3.365841158919602218e-07,7.724894862536629825e-01,8.056106349537158825e-09,8.204418983889582005e-08,8.624517448471702430e-08,9.999157170105925710e-03,-4.000465011409938890e-03,8.174789985440717999e-01,4.767986810172641868e-08,1.946917879741902237e-07,1.717880995302789593e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.055775059165422469e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.112511421695666636e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.511111111111111072e+00,3.000000000000000000e+00,-5.029172862653251377e-07,-3.363582698063399986e-07,7.724894864907115855e-01,7.570231626219284827e-09,8.108230962184019246e-08,8.505670772915308042e-08,9.999157299228197612e-03,-4.000464476088427812e-03,8.174789990166634324e-01,4.610663849559182492e-08,1.921287793006038718e-07,1.696186300980534467e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.052628545611014932e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.139488556535108721e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.513888888888888840e+00,3.000000000000000000e+00,-5.028970958383534342e-07,-3.361345772740955334e-07,7.724894867250629016e-01,7.175392312731389803e-09,8.036153767826671788e-08,8.416061913173178421e-08,9.999157424517868611e-03,-4.000463946357644268e-03,8.174789994841736851e-01,4.479110214160011240e-08,1.902764973119430759e-07,1.679004535577732771e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.049407115933645995e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.166455904096862728e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.516666666666666829e+00,3.000000000000000000e+00,-5.028778281142605322e-07,-3.359125252222067546e-07,7.724894869574694400e-01,6.863022248838740617e-09,7.980959910288340030e-08,8.351983283097497157e-08,9.999157546646130976e-03,-4.000463420711563786e-03,8.174789999476875790e-01,4.370908051359393121e-08,1.889190962146966238e-07,1.665455315099512168e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.046110797649494106e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.193413306338298341e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.519444444444444597e+00,3.000000000000000000e+00,-5.028592819566244821e-07,-3.356917498638128307e-07,7.724894871884938619e-01,6.619688549025442967e-09,7.937721645778945098e-08,8.306468455253346317e-08,9.999157666182974941e-03,-4.000462898087876404e-03,8.174790004079981465e-01,4.282276398522108486e-08,1.879102940239071353e-07,1.654521157058719272e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.042739618713253380e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.220360605453125524e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.522222222222222365e+00,3.000000000000000000e+00,-5.028412921444134494e-07,-3.354719988492569586e-07,7.724894874185301852e-01,6.432764068857672010e-09,7.902694064422660882e-08,8.273787621172756790e-08,9.999157783597334426e-03,-4.000462377754433405e-03,8.174790008656661611e-01,4.209662464952544647e-08,1.871392044417681985e-07,1.645426381032683016e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.039293607517469686e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.247297643875022954e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.525000000000000133e+00,3.000000000000000000e+00,-5.028237250891036953e-07,-3.352531053204967546e-07,7.724894876478410888e-01,6.291311904396584119e-09,7.873000946920054427e-08,8.249546277691588436e-08,9.999157899269145097e-03,-4.000461859231888191e-03,8.174790013210788686e-01,4.149989389687606173e-08,1.865208106536960942e-07,1.637589778138298646e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.035772792891866301e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.274224264281254015e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.527777777777777901e+00,3.000000000000000000e+00,-5.028064740836939043e-07,-3.350349678574730731e-07,7.724894878765895534e-01,6.186046569722130570e-09,7.846450780598551210e-08,8.230384662168133136e-08,9.999158013502727760e-03,-4.000461342234082514e-03,8.174790017744911763e-01,4.100645104388830233e-08,1.859904488791152701e-07,1.630568273094240572e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.032177204102659562e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.301140309596271916e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.530555555555555669e+00,3.000000000000000000e+00,-5.027894550265472295e-07,-3.348175341720164877e-07,7.724894881048629536e-01,6.109212366418336744e-09,7.821402626696898562e-08,8.213787546472450796e-08,9.999158126538809990e-03,-4.000460826619609521e-03,8.174790022260581823e-01,4.059447920337864895e-08,1.854997985266450066e-07,1.624027572890568427e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.028506870851864763e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.328045622995310815e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.533333333333333437e+00,3.000000000000000000e+00,-5.027726025391027059e-07,-3.346007881600388731e-07,7.724894883326930417e-01,6.054393530507200708e-09,7.796659547958998778e-08,8.197912344277968888e-08,9.999158238565451426e-03,-4.000460312353416523e-03,8.174790026758605999e-01,4.024593078286229966e-08,1.850137062361541196e-07,1.617719772584180760e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.024761823276592487e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.354940047907964740e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.536111111111111205e+00,3.000000000000000000e+00,-5.027558665885538248e-07,-3.343847394671319395e-07,7.724894885600713801e-01,6.016331180003587410e-09,7.771378135916864118e-08,8.181434528811704077e-08,9.999158349727546580e-03,-4.000459799475887014e-03,8.174790031239239640e-01,3.994601213032320185e-08,1.845074924893683987e-07,1.611462976079669485e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.020942091948334296e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381823428021754729e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.538888888888888973e+00,3.000000000000000000e+00,-5.027391837745931162e-07,-3.341693805202622027e-07,7.724894887869712123e-01,6.003312395798207414e-09,7.746621457838623965e-08,8.164061514152887167e-08,9.999158460201412746e-03,-4.000459288000753934e-03,8.174790035702622637e-01,3.971502712601570606e-08,1.840006555153937406e-07,1.605283580334571081e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.017047707872239304e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.408695607285682216e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.541666666666666741e+00,3.000000000000000000e+00,-5.027225193023835856e-07,-3.339547506570899593e-07,7.724894890133645609e-01,5.998305915434233261e-09,7.719854906909188900e-08,8.145320572194858499e-08,9.999158570086595296e-03,-4.000458778065255593e-03,8.174790040148787185e-01,3.950797686997577871e-08,1.834301311132216442e-07,1.599046391756453467e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.013078702486379434e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.435556429913769527e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.544444444444444509e+00,3.000000000000000000e+00,-5.027058592366463344e-07,-3.337409067902457677e-07,7.724894892391807044e-01,5.997675915816992243e-09,7.691052953128809362e-08,8.123825248444738190e-08,9.999158679426566401e-03,-4.000458269847104002e-03,8.174790044577099346e-01,3.931477578922488362e-08,1.827961129904364198e-07,1.592550260571395926e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.009035107661006903e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.462405740388587283e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.547222222222222276e+00,3.000000000000000000e+00,-5.026891953392280678e-07,-3.335279043046513505e-07,7.724894894643391519e-01,5.999591803886185213e-09,7.660274342373416961e-08,8.099419908716432026e-08,9.999158788248767651e-03,-4.000457763518714197e-03,8.174790048986760871e-01,3.913027036458918595e-08,1.821005952722690898e-07,1.585762568253462623e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.004916955697800818e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.489243383464768034e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550000000000000044e+00,3.000000000000000000e+00,-5.026725233977753881e-07,-3.333157959319604567e-07,7.724894896887607443e-01,6.002721814601596366e-09,7.627627855114556195e-08,8.072201146229474045e-08,9.999158896569293811e-03,-4.000457259244015809e-03,8.174790053376964627e-01,3.895070814849130987e-08,1.813470165821748182e-07,1.578687116449151162e-07,-6.000000000000000125e-03,8.000000000000000167e-03,1.000724279329103572e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.516069204172507012e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.552777777777777812e+00,3.000000000000000000e+00,-5.026558420852935515e-07,-3.331046305529479769e-07,7.724894899123714298e-01,6.006105863977500268e-09,7.593260274069336842e-08,8.042363152348241950e-08,9.999159004396110731e-03,-4.000456757174995770e-03,8.174790057746946781e-01,3.877338147578170017e-08,1.805399127492269254e-07,1.571340630911188807e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.964571117171487913e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.542883047821048237e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.555555555555555580e+00,3.000000000000000000e+00,-5.026353409622911985e-07,-3.328973487773250852e-07,7.724894901328133168e-01,7.265595955288559152e-09,7.435272968013012147e-08,7.905919320941312556e-08,9.999159121328564034e-03,-4.000456265075573795e-03,8.174790062069209329e-01,4.173492944982257406e-08,1.764152474162612438e-07,1.550649427264905178e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.921154864532785167e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.569684760002157953e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.558333333333333348e+00,3.000000000000000000e+00,-5.026160289233659431e-07,-3.326926284869740120e-07,7.724894903500943988e-01,6.854124815641003297e-09,7.350240418994069476e-08,7.796324531794684987e-08,9.999159234497869558e-03,-4.000455779945412058e-03,8.174790066336140582e-01,4.042718102245680559e-08,1.741192922190401520e-07,1.531601433440304971e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.876994375571513940e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.596474186593582756e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.561111111111111116e+00,3.000000000000000000e+00,-5.025977028792351176e-07,-3.324898197394074719e-07,7.724894905648923560e-01,6.517911585097758907e-09,7.286195198181254046e-08,7.713693366516449768e-08,9.999159344478158323e-03,-4.000455299862402253e-03,8.174790070558821675e-01,3.933210146992697071e-08,1.724429242721330181e-07,1.516663296220049917e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.832089994759409812e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.623251173762494393e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.563888888888888884e+00,3.000000000000000000e+00,-5.025801666545642028e-07,-3.322884698905865059e-07,7.724894907778810937e-01,6.249997278540232195e-09,7.237115627059251346e-08,7.653859412405650264e-08,9.999159451823861830e-03,-4.000454823495058244e-03,8.174790074746870472e-01,3.843007230982201760e-08,1.712062676238901314e-07,1.504935724823408538e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.786442070835247309e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.650015567968919683e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566666666666666652e+00,3.000000000000000000e+00,-5.025632532993779351e-07,-3.320882520163944978e-07,7.724894909895660966e-01,6.039425498073948316e-09,7.198840101207080970e-08,7.610762825689676436e-08,9.999159557007251606e-03,-4.000454349885854306e-03,8.174790078907316904e-01,3.769030884440109107e-08,1.702856649019864256e-07,1.495531709253677954e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.740050956796635351e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.676767215969156011e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.569444444444444420e+00,3.000000000000000000e+00,-5.025468246644797483e-07,-3.318889341796464637e-07,7.724894912003080760e-01,5.876147094768701073e-09,7.168163634413668438e-08,7.579508902628984135e-08,9.999159660419519938e-03,-4.000453878358831150e-03,8.174790083045201383e-01,3.708449915955040819e-08,1.695861828465443870e-07,1.487789582105963904e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.692917009891713898e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.703505964819172824e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.572222222222222188e+00,3.000000000000000000e+00,-5.025307682630871304e-07,-3.316903580035182597e-07,7.724894914103550558e-01,5.751215176448439606e-09,7.142607846166569823e-08,7.556293448243711630e-08,9.999159762379649513e-03,-4.000453408455714732e-03,8.174790087164073293e-01,3.658747959092938490e-08,1.690344999214616400e-07,1.481208345057577480e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.645040591610760661e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.730231661877996929e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.574999999999999956e+00,3.000000000000000000e+00,-5.025149937024278246e-07,-3.314924217998751356e-07,7.724894916198684625e-01,5.656991025535831719e-09,7.120269884956887993e-08,7.538198941621498950e-08,9.999159863144483490e-03,-4.000452939885748918e-03,8.174790091266348480e-01,3.617776653123417593e-08,1.685744136223502588e-07,1.475407662987482382e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.596422067677703449e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.756944154811084235e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.577777777777777946e+00,3.000000000000000000e+00,-5.024994291419591218e-07,-3.312950671946732195e-07,7.724894918289435530e-01,5.587113270601101441e-09,7.099694650715631822e-08,7.523037540493882069e-08,9.999159962918686279e-03,-4.000452472485966846e-03,8.174790095353575703e-01,3.583746912526545843e-08,1.681630088734778959e-07,1.470096532580483784e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.547061808041533704e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.783643291593675961e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.580555555555555713e+00,3.000000000000000000e+00,-5.024840182636570049e-07,-3.310982680760395347e-07,7.724894920376264018e-01,5.536237229319033247e-09,7.079814181846959836e-08,7.509145516330917314e-08,9.999160061863271443e-03,-4.000452006188383834e-03,8.174790099426642032e-01,3.555155628478139427e-08,1.677688696933376274e-07,1.465054191296388808e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.496960186867637876e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.810328920514138629e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583333333333333481e+00,3.000000000000000000e+00,-5.024687175444945666e-07,-3.309020217096415074e-07,7.724894922459266677e-01,5.499989744711241743e-09,7.059855607061006921e-08,7.495328723308714025e-08,9.999160160103263972e-03,-4.000451540993649538e-03,8.174790103485947146e-01,3.530772884141789990e-08,1.673693223555081435e-07,1.460118615546207588e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.446117582529028889e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.837000890177289403e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.586111111111111249e+00,3.000000000000000000e+00,-5.024534939597718888e-07,-3.307063418025888006e-07,7.724894924538282526e-01,5.474781017384345285e-09,7.039281650182338052e-08,7.480740661820750592e-08,9.999160257734163865e-03,-4.000451076950501013e-03,8.174790107531537675e-01,3.509589033540239899e-08,1.669486720236617028e-07,1.455173140769983053e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.394534377597481001e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.863659049507706333e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.588888888888889017e+00,3.000000000000000000e+00,-5.024383229258086449e-07,-3.305112530940655551e-07,7.724894926612977386e-01,5.457746128272668649e-09,7.017739219022820734e-08,7.464826956744829989e-08,9.999160354827729691e-03,-4.000450614139770301e-03,8.174790111563216000e-01,3.490798222616749630e-08,1.664966668223459516e-07,1.450137257497097210e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.342210958834586965e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.890303247753022164e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.591666666666666785e+00,3.000000000000000000e+00,-5.024231726323114057e-07,-3.303167691951592381e-07,7.724894928682940476e-01,5.454171371876108596e-09,6.995971467488642519e-08,7.447468144093638553e-08,9.999160451472666536e-03,-4.000450152621563837e-03,8.174790115580736760e-01,3.475703586588489573e-08,1.660285539094457531e-07,1.445031703409954682e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.289147717182711927e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.916933334487201712e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.594444444444444553e+00,3.000000000000000000e+00,-5.024080180086089455e-07,-3.301229160946164758e-07,7.724894930747854271e-01,5.456299574104214823e-09,6.972815510829945602e-08,7.428938120918049393e-08,9.999160547738614874e-03,-4.000449692492789346e-03,8.174790119583974501e-01,3.462244334633947314e-08,1.655145517455522816e-07,1.439861987296425783e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.235345047755860737e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.943549159613805033e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.597222222222222321e+00,3.000000000000000000e+00,-5.023928551103208212e-07,-3.299297405163609198e-07,7.724894932807182535e-01,5.459468263983150588e-09,6.948025950020531197e-08,7.408278348414176762e-08,9.999160643639360552e-03,-4.000449233897666532e-03,8.174790123572412970e-01,3.449174738825589246e-08,1.649501303324844926e-07,1.434477188248794999e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.180803349830454207e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.970150573369232827e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000089e+00,3.000000000000000000e+00,-5.023776829878698416e-07,-3.297372847122982033e-07,7.724894934860313533e-01,5.462783024175361068e-09,6.921751786418294216e-08,7.385425157026281884e-08,9.999160739180265600e-03,-4.000448776966620580e-03,8.174790127545409346e-01,3.436242945918216702e-08,1.643398763156027305e-07,1.428860578415319660e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.125523026836017682e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.996737426325955633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.602777777777777857e+00,3.000000000000000000e+00,-5.023625024542303945e-07,-3.295455868711711747e-07,7.724894936906671061e-01,5.465676445538822426e-09,6.894141259102400929e-08,7.360545775832172399e-08,9.999160834361723801e-03,-4.000448321817645647e-03,8.174790131502350787e-01,3.423288999608233785e-08,1.636883149903947597e-07,1.423027771053214652e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.069504486345780769e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.023309569395727703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.605555555555555625e+00,3.000000000000000000e+00,-5.023473154486889655e-07,-3.293546809576393605e-07,7.724894938945736644e-01,5.467789108932801519e-09,6.865345836008836333e-08,7.333852083957204115e-08,9.999160929180943985e-03,-4.000447868555897200e-03,8.174790135442679961e-01,3.410211324274664224e-08,1.630000451213463585e-07,1.416999744069391554e-07,-6.000000000000000125e-03,8.000000000000000167e-03,9.012748140067179392e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.049866853832782887e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
